,qa_id,question_title,question_body,question_user_name,question_user_page,answer,answer_user_name,answer_user_page,url,category,host,question_asker_intent_understanding,question_body_critical,question_conversational,question_expect_short_answer,question_fact_seeking,question_has_commonly_accepted_answer,question_interestingness_others,question_interestingness_self,question_multi_intent,question_not_really_a_question,question_opinion_seeking,question_type_choice,question_type_compare,question_type_consequence,question_type_definition,question_type_entity,question_type_instructions,question_type_procedure,question_type_reason_explanation,question_type_spelling,question_well_written,answer_helpful,answer_level_of_information,answer_plausible,answer_relevance,answer_satisfaction,answer_type_instructions,answer_type_procedure,answer_type_reason_explanation,answer_well_written,question_body_clean,answer_clean,qa_combined
432, increase weight and start back slow.  You can alternate between increasing speed and or increasing weight, depending on what you want to train.\n\n\nIf I were you, I would invest in the finger weights.  I have found them very helpful.  You actually feel faster and stronger after playing with them on and then removing them and playing normally.\n\nNote: I do not consider myself to be an expert guitar player.\n',rishimaharaj,https://music.stackexchange.com/users/1365,http://music.stackexchange.com/questions/16156/building-hand-strength-for-when-tapping-on-the-guitar,LIFE_ARTS,music.stackexchange.com,1.0,0.5555555555555556,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.5555555555555556,0.8888888888888888,0.6666666666666666,1.0,1.0,0.9333333333333332,1.0,0.0,0.3333333333333333,0.8888888888888888,,,,would invest finger weights found helpful actually feel faster stronger playing removing playing normally n nnote consider expert guitar player n,http music stackexchange com questions building hand strength tapping guitar,would invest finger weights found helpful actually feel faster stronger playing removing playing normally n nnote consider expert guitar player n http music stackexchange com questions building hand strength tapping guitar
433,\n                               0,\n                               false));\n\n\nThanks,\nJeffrey\n','Jeffrey Barneveld',https://stackoverflow.com/users/1126132,'I know of no way to do this the way you\'re trying as the MouseEvent (as far as I understand it) is for sending mouse messages to components not the operating system. Usually I\'ve used the Robot class or JNA to actually move the mouse cursor on the screen.\n','Hovercraft Full Of Eels',https://stackoverflow.com/users/522444,http://stackoverflow.com/questions/9132143/generate-mousemove-event-with-dispatchevent,STACKOVERFLOW,stackoverflow.com,0.7777777777777778,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.5555555555555556,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4444444444444444,1.0,0.6666666666666666,1.0,1.0,0.9333333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,njeffrey n,know way way trying mouseevent far understand sending mouse messages components operating system usually used robot class jna actually move mouse cursor screen n,njeffrey n know way way trying mouseevent far understand sending mouse messages components operating system usually used robot class jna actually move mouse cursor screen n
434, how did your machine manage to get proxied in the first place. This is likely caused by some form of malware that made its way onto your machine if you did not configure that proxy. As noted, SSL could have been stripped so that is something to take into consideration.\n\nPersonally, I would try and determine how my machine got compromised, I would clean it up, preferably re-install from a clean source, then go and change all my passwords AFTER the fact I cleaned up. (Makes no sense to type much via way of credentials when you don\'t know what\'s on your machine)\n',munkeyoto,https://security.stackexchange.com/users/26299,http://security.stackexchange.com/questions/47880/just-found-out-my-internet-was-routing-through-a-proxy-how-screwed-am-i,TECHNOLOGY,security.stackexchange.com,0.8888888888888888,0.6666666666666666,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.7777777777777778,1.0,0.6666666666666666,1.0,0.8888888888888888,0.8666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.7777777777777778,would try determine machine got compromised,go change passwords fact cleaned makes sense type much via way credentials know machine n,would try determine machine got compromised go change passwords fact cleaned makes sense type much via way credentials know machine n
435, x = 3.5, 5.25, 11.5$\n\n',amWhy,https://math.stackexchange.com/users/9003,http://math.stackexchange.com/questions/292119/the-figure-below-shows-the-graph-of-a-function-fx-how-many-solutions-does-t,SCIENCE,math.stackexchange.com,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.5555555555555556,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,1.0,0.9333333333333332,0.6666666666666666,0.0,0.3333333333333333,1.0,,,,n n,http math stackexchange com questions figure shows graph function fx many solutions,n n http math stackexchange com questions figure shows graph function fx many solutions
436, camera.ViewMatrix);\n// Draw game world\nspriteBatch.End();\n\nspriteBatch.Begin();\n// Draw score and other information\nspriteBatch.End();\n\n','David Gouveia',https://gamedev.stackexchange.com/users/11686,http://gamedev.stackexchange.com/questions/33633/xna-2d-camera-just-part-of-screen,TECHNOLOGY,gamedev.stackexchange.com,0.7777777777777778,0.4444444444444444,0.0,1.0,1.0,1.0,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.8888888888888888,0.8666666666666666,1.0,0.3333333333333333,0.0,0.8888888888888888,,,,,,https gamedev stackexchange com users,gamedev stackexchange com,https gamedev stackexchange com users gamedev stackexchange com
437, because of the foreign keys logical elements were grouped together nicely it was clear which databases most of the tables originated in.\n',Pridkett,https://superuser.com/users/17389,http://superuser.com/questions/71709,TECHNOLOGY,superuser.com,1.0,0.6666666666666666,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.5,1.0,,,,,,https superuser com users,superuser com,https superuser com users superuser com
438,http://programmers.stackexchange.com/questions/194845/is-it-reasonable-to-use-javascript-mvc-frameworks-for-closed-source-paid-web-app,TECHNOLOGY,programmers.stackexchange.com,1.0,0.8888888888888888,0.0,1.0,0.3333333333333333,1.0,0.5555555555555556,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.9333333333333332,0.0,0.3333333333333333,1.0,1.0,,,,,,,,,programmers stackexchange com,,programmers stackexchange com 
439, if for instance permissions were set by previous sudo commands or root-level configuration.  \n\nSee this stackoverflow question -- how to install gems without sudo for more information and for help on getting permissions set to user instead of root.\n\n* Credit to @iguarav for this best practices advice as well as the link to rvm.io. \n',belacqua,https://askubuntu.com/users/8844,http://askubuntu.com/questions/305884/how-to-install-jekyll,TECHNOLOGY,askubuntu.com,0.7777777777777778,0.5555555555555556,0.0,1.0,1.0,1.0,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7777777777777778,1.0,0.6666666666666666,1.0,0.8888888888888888,0.8666666666666666,1.0,0.0,1.0,0.8888888888888888,,,,,,https askubuntu com users,askubuntu com,https askubuntu com users askubuntu com
440, but it\'s already adapted to SA as a patch):\n\n\nhttp://nibrahim.net.in/2013/11/29/sqlalchemy_and_full_text_searching_in_postgresql.html\n\n',Gery,https://gis.stackexchange.com/users/10596,http://gis.stackexchange.com/questions/82627/gin-gist-full-text-searches-through-openlayers-geoserver-and-postgres,TECHNOLOGY,gis.stackexchange.com,1.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.4444444444444444,1.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.5555555555555556,1.0,0.6666666666666666,1.0,1.0,0.8666666666666666,1.0,0.3333333333333333,0.0,1.0,,,,,,https gis stackexchange com users,gis stackexchange com,https gis stackexchange com users gis stackexchange com
441," have SQL Agent continue on error or halt the Agent job. The reported \""succeeded\"" may not in fact have succeeded.\n\n10-tips-for-the-sql-server-powershell-scripter\n'",huckleseed,https://dba.stackexchange.com/users/38334,http://dba.stackexchange.com/questions/65089/sql-agent-job-why-is-the-job-history-showing-that-a-step-is-still-running-even,TECHNOLOGY,dba.stackexchange.com,0.7777777777777778,0.7777777777777778,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.6,1.0,0.0,0.0,0.7777777777777778,,,,,,https dba stackexchange com users,dba stackexchange com,https dba stackexchange com users dba stackexchange com
442," I suppose that\'s the reason why adjectives other than \""much\"" combined with \""of\"" sound odd to your ear. I believe \""that\"" can be included with \""how\"" or \""too\"" in this synopsis. Replacing \""much\"" with another adjective occurs occasionally in informal writing and in speech", but isn\'t unquestionably standard.\n\nWhen I say these constructions out loud, to me, I often want to insert the of but perhaps that has something more to say about the informality of my speech rather than the correctness of the construction. :)\n',ghoppe,https://english.stackexchange.com/users/1871,http://english.stackexchange.com/questions/30011/how-big-of-a-problem-vs-how-big-a-problem,CULTURE,english.stackexchange.com,1.0,0.7777777777777778,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.7777777777777778,1.0,0.8888888888888888,1.0,1.0,0.8,0.0,0.0,1.0,0.8888888888888888,,,,https english stackexchange com users, https english stackexchange com users
443, MAG-7 Heat, CZ75-Auto Pole Position, UMP-45 Grand Prix).\n\nMost of this information is available on the wiki plus additional information regarding exclusions and exceptions.\n',willl459,https://gaming.stackexchange.com/users/67833,http://gaming.stackexchange.com/questions/217226/how-do-people-know-what-they-can-get-out-of-trade-up-contracts,CULTURE,gaming.stackexchange.com,0.7777777777777778,0.6666666666666666,0.0,1.0,0.6666666666666666,1.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.7777777777777778,1.0,0.6666666666666666,1.0,1.0,0.8666666666666666,0.0,0.0,1.0,0.7777777777777778,,,,ump grand prix n nmost information available wiki plus additional information regarding exclusions exceptions n,http gaming stackexchange com questions people know get trade contracts,ump grand prix n nmost information available wiki plus additional information regarding exclusions exceptions n http gaming stackexchange com questions people know get trade contracts
444,harrymc,https://superuser.com/users/8672,http://superuser.com/questions/860626,TECHNOLOGY,superuser.com,0.8888888888888888,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.0,0.4444444444444444,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4444444444444444,1.0,0.6666666666666666,1.0,1.0,0.9333333333333332,1.0,0.0,0.0,0.8888888888888888,,,,,,,http superuser com questions,,http superuser com questions 
445, k (including hard c) should be slightly aspirated - if you hold a piece of thin paper in front of your mouth it should move when you say these sounds. The aspiration is probably the biggest issue in being intelligible.\n',ANW,https://ell.stackexchange.com/users/6659,http://ell.stackexchange.com/questions/16719/how-to-improve-or-get-rid-of-an-indian-english-accent,CULTURE,ell.stackexchange.com,1.0,1.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.8333333333333334,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.8333333333333334,1.0,0.6666666666666666,1.0,1.0,0.8,0.5,1.0,0.5,1.0,,,,,,https ell stackexchange com users,ell stackexchange com,https ell stackexchange com users ell stackexchange com
446," 0);\n            echo \""OK!\"";\n\n        }\n    ?&gt;\n\n'",tix3,https://stackoverflow.com/users/900617,http://stackoverflow.com/questions/13939786/how-to-remember-10-last-read-articles-with-timestamp-in-session-for-a-user-in-co,STACKOVERFLOW,stackoverflow.com,0.7777777777777778,0.6666666666666666,0.0,0.0,1.0,1.0,0.5555555555555556,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.7777777777777778,0.8888888888888888,0.5555555555555556,0.8888888888888888,1.0,0.9,0.6666666666666666,0.3333333333333333,0.0,0.7777777777777778,,,,,,https stackoverflow com users,stackoverflow com,https stackoverflow com users stackoverflow com
447,bitmask,https://scifi.stackexchange.com/users/2565,http://scifi.stackexchange.com/questions/9758/does-a-terminator-have-a-form-of-self-preservation-or-prohibition-against-suicid,LIFE_ARTS,scifi.stackexchange.com,1.0,0.7777777777777778,0.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.9333333333333332,0.0,0.0,1.0,1.0,,,,,,,http scifi stackexchange com questions terminator form self preservation prohibition suicid,,http scifi stackexchange com questions terminator form self preservation prohibition suicid 
448, and compare that to the REMOTE_ADDR you are getting. \n\nI don\'t think this is a good idea overall; see my comment above.\n','Pekka 웃',https://stackoverflow.com/users/187606,http://stackoverflow.com/questions/12987652/reliably-detect-caller-domain-over-curl-request,STACKOVERFLOW,stackoverflow.com,0.8888888888888888,0.5555555555555556,0.0,0.6666666666666666,0.6666666666666666,1.0,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.8888888888888888,0.6666666666666666,1.0,1.0,0.8,0.6666666666666666,0.0,0.3333333333333333,0.8888888888888888,,,,,,https stackoverflow com users,stackoverflow com,https stackoverflow com users stackoverflow com
449,http://ell.stackexchange.com/questions/39139/how-to-identify-if-sentence-is-passive-voice-or-indicative-sentence,CULTURE,ell.stackexchange.com,0.4444444444444444,1.0,0.0,0.0,1.0,1.0,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.6666666666666666,0.4666666666666667,0.0,0.0,1.0,0.8888888888888888,,,,,,,,,ell stackexchange com,,ell stackexchange com 
450, so it shows 6 from the start and then expands to show the rest of the items (jQuery).\n','Christopher Carlsson',https://stackoverflow.com/users/1435785,http://stackoverflow.com/questions/11548678/wordpress-get-posts-in-custom-taxonomy-category,STACKOVERFLOW,stackoverflow.com,1.0,0.4444444444444444,0.0,0.6666666666666666,0.3333333333333333,1.0,0.4444444444444444,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.5555555555555556,0.8888888888888888,0.6666666666666666,1.0,1.0,0.9333333333333332,1.0,0.0,0.3333333333333333,0.8888888888888888,,,,,,https stackoverflow com users,stackoverflow com,https stackoverflow com users stackoverflow com
451,GMNoob,https://rpg.stackexchange.com/users/2064,http://rpg.stackexchange.com/questions/47195/what-order-do-multiclass-characters-spend-hit-dice-at-the-end-of-a-short-rest,CULTURE,rpg.stackexchange.com,1.0,0.8888888888888888,0.0,1.0,1.0,1.0,0.4444444444444444,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,http rpg stackexchange com questions order multiclass characters spend hit dice end short rest,,http rpg stackexchange com questions order multiclass characters spend hit dice end short rest 
452,Larold,https://serverfault.com/users/94048,http://serverfault.com/questions/21521,TECHNOLOGY,serverfault.com,1.0,0.7777777777777778,0.0,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.7777777777777778,1.0,0.7777777777777778,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.8888888888888888,,,,,,,http serverfault com questions,,http serverfault com questions 
453, and the source Mac won\'t display the code to confirm it is the right source).\n\nYou just have to turn this switch on before firing the installation process from the target Mac.\nOf course, this setting won\'t be correctly transfered by the Migration Assistant since it would block it.\n\nBeware if you want to make different tests!\n\nOnce the source Mac has been seen on the network (or direct connection) any configuration change on the source side won\'t be seen on the target side.\n\nTo see any configuration change of the source side the installation process of the target side must be restarted at the boot step from \ndisk.\n\nThe back button isn\'t sufficient.\n\nThe Migration Assistant on the source Mac can detect this failure factor and could warn us that it will fail with a clear warning window\nrather than to play with the rotating gearing.\n','daniel Azuelos',https://apple.stackexchange.com/users/22003,http://apple.stackexchange.com/questions/111615/migration-assistant-fails-on-ethernet-mavericks-to-mavericks-migration,TECHNOLOGY,apple.stackexchange.com,0.8888888888888888,0.5555555555555556,0.0,0.0,1.0,1.0,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.8888888888888888,1.0,0.9,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.7777777777777778,,,,,daniel azuelos,technology,daniel azuelos technology
454, or gaming.\n\nIf you want another opinion Tomshardware has a few threads on it.\n','Chris S',https://superuser.com/users/784,http://superuser.com/questions/17917,TECHNOLOGY,superuser.com,1.0,0.5555555555555556,0.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.8888888888888888,,,,,,https superuser com users,superuser com,https superuser com users superuser com
455,http://travel.stackexchange.com/questions/50197/where-to-find-ferry-flights-and-empty-leg-flights,CULTURE,travel.stackexchange.com,1.0,0.8888888888888888,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.8888888888888888,1.0,0.7777777777777778,1.0,1.0,0.9333333333333332,0.6666666666666666,0.0,1.0,0.8888888888888888,,,,,,,,,travel stackexchange com,,travel stackexchange com 
456,http://graphicdesign.stackexchange.com/questions/56417/how-to-increase-saturation-or-intensity-of-this-printed-pattern,LIFE_ARTS,graphicdesign.stackexchange.com,0.7777777777777778,0.5555555555555556,0.6666666666666666,0.0,1.0,1.0,0.7777777777777778,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.7777777777777778,0.8888888888888888,0.6666666666666666,1.0,1.0,0.8666666666666666,0.6666666666666666,0.0,1.0,0.8888888888888888,,,,,,,,,graphicdesign stackexchange com,,graphicdesign stackexchange com 
457," like so:\n\nClass server = [Server class];\n...\nNSLog(@\""begin\"");\n[server startServer];\nNSLog(@\""end\"");\n\n\nIf that is the case"," then your startServer method would have to be a class method:\n\n+ (void)startServer {\n    NSLog(@\""hello!\"");\n}\n\n\nIf that is not the case", can you please post a little bit more code? Specifically, the part where you assign to that server variable would be helpful.\n',e.James,https://stackoverflow.com/users/33686,http://stackoverflow.com/questions/1095892/nslog-not-printing-to-terminal,STACKOVERFLOW,stackoverflow.com,0.8888888888888888,0.5555555555555556,0.0,0.5,1.0,0.5,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.7777777777777778,0.8888888888888888,0.3333333333333333,1.0,0.8888888888888888,0.6,0.6666666666666666,0.0,0.6666666666666666,0.7777777777777778,,,please post little bit code specifically,https stackoverflow com users,please post little bit code specifically https stackoverflow com users
458, you might need a flash.\n\nMe personally, I am a landscape photographer. I have not needed a flash in the past 5 years, since I always stick to nature and urban architecture. People appear in my photographs so rarely that even if I made one or two photos during a trip, the flash would definitely not have been worth the fuss.\n','Pavlo Dyban',https://photo.stackexchange.com/users/4807,http://photo.stackexchange.com/questions/34361/is-it-worth-bringing-a-flash-for-a-backpacking-trip,LIFE_ARTS,photo.stackexchange.com,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.8,0.0,0.0,1.0,1.0,,,since always stick nature urban architecture people appear photographs rarely even made one two photos trip,https photo stackexchange com users,since always stick nature urban architecture people appear photographs rarely even made one two photos trip https photo stackexchange com users
459, and some can consume a lot without ill effects. Variation in the composition of the gut flora between individuals," as well as a psychosomatic component may account for some of the interindividual variation in symptoms.\""\n\n\nThe clear implication is that there is a lot of variation in the tolerance of lactose amongst those lacking the lactase persistence trait. Given the contribution of the gut flora to the symptoms these could presumably vary as a result of", for example, antibiotic treatment. Also I imagine that the effects of undigested lactose could be synergistic with some other gut disturbance.\n\nAdded in response to comment from the OP:\n\nIn someone with the (common) genotype that corresponds to \'no persistence of lactase\' the possibility of showing symptoms will be present from a young age. Apparently there is a lot of variation in the severity of symptoms. If an adult suddenly exhibits symptoms then I am suggesting that this could be due to an interaction of non-persistence with some other gut disturbance - I imagine this could happen quite quickly. Alternatively I suppose that a change in diet could trigger symptoms. \n','Alan Boyd',https://biology.stackexchange.com/users/1320,http://biology.stackexchange.com/questions/14535/how-suddenly-does-lactose-intolerance-onset,SCIENCE,biology.stackexchange.com,1.0,1.0,0.0,0.5,1.0,1.0,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.7333333333333333,0.0,0.0,1.0,0.8888888888888888,,,example,https biology stackexchange com users,example https biology stackexchange com users
460,stuffe,https://apple.stackexchange.com/users/9495,'In order for the line out audio to work for an iPhone 5 or 5s dock, make sure you have iOS 7. I had iOS 6 running on the iPhone 5 and the line out audio would not work.\n',Conservativevote,https://apple.stackexchange.com/users/67137,http://apple.stackexchange.com/questions/83545/iphone-dock-connector-problems-with-and-without-accessories,TECHNOLOGY,apple.stackexchange.com,0.7777777777777778,0.4444444444444444,0.0,1.0,0.6666666666666666,1.0,0.8888888888888888,0.5555555555555556,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666,0.8888888888888888,0.6666666666666666,1.0,1.0,0.9,1.0,0.0,0.6666666666666666,0.8888888888888888,,,order line audio work iphone dock,https apple stackexchange com users,order line audio work iphone dock https apple stackexchange com users
461, and otherwise following the normal Abbey rules.\n','Simon Withers',https://boardgames.stackexchange.com/users/55,http://boardgames.stackexchange.com/questions/8/house-rules-to-make-the-cloister-less-of-a-game-winning-tile-in-carcassonne,CULTURE,boardgames.stackexchange.com,0.7777777777777778,0.7777777777777778,0.0,0.6666666666666666,1.0,1.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.8666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.7777777777777778,,,,,,https boardgames stackexchange com users,boardgames stackexchange com,https boardgames stackexchange com users boardgames stackexchange com
462,http://softwarerecs.stackexchange.com/questions/1003/a-desktop-e-mail-client-for-multiple-accounts,SCIENCE,softwarerecs.stackexchange.com,1.0,0.5555555555555556,0.0,0.3333333333333333,1.0,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.7777777777777778,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,1.0,,,,,,,,,softwarerecs stackexchange com,,softwarerecs stackexchange com 
463, you have fragmentation issues which means your log files had to grow to support operations.  A good way to see what your log file should be per Paul Randal is to just let it grow for a week and reindex.  That could be a good point, perhaps you can throw a bit more free space on there just in case.  Make sure your logs are not fragmented with DBCC LOGINFO(); again and if they are, it means they grew a lot.  Shrink and re-expand the log file using this method. \n','Ali Razeghi',https://dba.stackexchange.com/users/12818,http://dba.stackexchange.com/questions/101211/get-ms-sql-server-to-release-disk-space,TECHNOLOGY,dba.stackexchange.com,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.5555555555555556,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.8888888888888888,,,,means grew lot shrink expand log file using method n,http dba stackexchange com questions get ms sql server release disk space,means grew lot shrink expand log file using method n http dba stackexchange com questions get ms sql server release disk space
464, and it will still show up here.\n','Russ Bradberry',https://stackoverflow.com/users/48450,http://stackoverflow.com/questions/4951995/facebook-music-books-interests-are-they-all-included-in-likes,STACKOVERFLOW,stackoverflow.com,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,,https stackoverflow com users,stackoverflow com,https stackoverflow com users stackoverflow com
465,'Geoff Hutchison',https://chemistry.stackexchange.com/users/5017,http://chemistry.stackexchange.com/questions/4033/can-flexible-plastics-have-reflective-coating-vacuum-metalized,SCIENCE,chemistry.stackexchange.com,0.7777777777777778,0.4444444444444444,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.8888888888888888,0.3333333333333333,1.0,0.7777777777777778,0.8,0.0,0.0,0.0,0.7777777777777778,,,,,,,http chemistry stackexchange com questions flexible plastics reflective coating vacuum metalized,,http chemistry stackexchange com questions flexible plastics reflective coating vacuum metalized 
466,http://tex.stackexchange.com/questions/132643/compile-tex-file-to-a-pdf-on-os-x,TECHNOLOGY,tex.stackexchange.com,0.8888888888888888,0.7777777777777778,0.0,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.8,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.7777777777777778,,,,,,,,,tex stackexchange com,,tex stackexchange com 
467,Anamadeya,https://salesforce.stackexchange.com/users/2832,http://salesforce.stackexchange.com/questions/21530/trigger-to-autopopulate-a-lookup-field-via-related-record,TECHNOLOGY,salesforce.stackexchange.com,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,,,http salesforce stackexchange com questions trigger autopopulate lookup field via related record,,http salesforce stackexchange com questions trigger autopopulate lookup field via related record 
